v,i,p,s,q,pf,ih3,ih5,ih7,ih9,ih11,ih13,ih15,ih17,ih19,ih21,ih23,ih25,ih27,ih29,ithd,vh3,vh5,vh7,vh9,vh11,vh13,vh15,vh17,vh19,vh21,vh23,vh25,vh27,vh29,vthd,filename,device,device name,voltagerange,Status,devicenumber,State,Type
210.9,0.144,10.2,30.5,10.1,0.334,0.4,1.8,1.1,1.1,0.7,1,0.9,0.9,0.4,0.2,0.6,0.5,0,0.1,3.2,119,98.9,71.2,36.1,19.6,26.3,28.3,33.2,25.3,16,16,17.1,24.3,20.5,193,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
210.9,0.145,10.3,30.6,10.1,0.334,0.6,1.5,1.5,1.3,0.8,0.8,0.8,0.6,0.4,0.3,0.4,0.4,0.1,0,3.2,118.9,101.2,75.5,43.3,23.3,20.6,17.6,19.6,6,7,3.2,4.9,5.5,6.9,184,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211,0.145,10.3,30.7,10,0.335,0.3,1.5,1.3,1,0.9,0.8,0.9,0.9,0.4,0.3,0.4,0.6,0.3,0.2,3.1,112.5,91.7,65.2,42.2,36.3,38.8,23.8,11,7,9.1,9.1,5.2,4,2.5,175.9,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211,0.145,10.3,30.7,10,0.335,0.3,1.5,1.1,1.1,0.6,0.8,0.9,0.9,0.2,0.1,0.6,0.7,0.1,0.1,3.1,112.7,98.9,64.2,43.7,32.8,19.3,27.1,22.8,20.5,6.9,7.5,9,4.9,1.8,178.5,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.2,0.146,10.4,30.9,10.1,0.335,0.3,2.2,0.5,0.4,0.9,1.6,1.1,0.2,0.3,0.2,0.4,0.3,0.7,0.5,3.5,120.2,97.4,66.5,56.3,40.6,33.7,23.3,13,15.6,18.8,10,11.9,8.5,4.5,189.9,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.6,0.148,10.3,31.3,10.1,0.326,0.3,2.2,0.7,0.4,0.8,1.6,1,0.2,0.3,0.2,0.5,0.4,0.6,0.3,3.3,117.2,99.2,72.5,48.3,23.1,31.6,20.6,13,6.7,9.4,14,12.8,8.5,7.4,184.3,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.8,0.148,10.2,31.5,10.2,0.324,0.3,1.7,1.3,1.3,0.6,0.9,0.7,0.8,0.3,0.3,0.5,0.6,0.1,0.2,3.2,115.2,95.2,71.4,42.3,19.6,8.6,19.5,25.8,21,9,5.9,6.7,3.7,8.4,177.4,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.8,0.148,10.3,31.4,10.3,0.325,0.3,2.3,0.6,0.5,1.1,1.8,1.1,0.2,0.4,0.1,0.1,0.4,0.6,0.1,3.7,110.5,99,67,49.5,38.2,37.8,24.6,13.1,10.5,10,8,3.9,6.4,6,181.8,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.8,0.147,10.2,31.3,10.2,0.325,0.3,2.2,0.7,0.4,0.8,1.6,1.1,0.2,0.4,0.1,0.5,0.5,0.6,0.3,3.5,112.2,88.5,66.5,43,30.6,13,14.9,11,12.6,4,7.5,9.6,5.2,5.5,169,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.8,0.149,10.2,31.5,10.3,0.323,0.4,2.3,0.7,0.6,1.1,1.5,0.8,0.2,0.4,0,0.3,0.2,0.6,0.3,3.5,115,92.7,67.5,32.7,27.3,19.1,27.8,29,20.8,2.7,9.5,14.8,10.5,10,176.5,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.8,0.149,10.2,31.5,10.3,0.323,0.2,1.6,1.3,1.1,0.6,0.8,0.7,0.4,0.5,0.2,0.7,0.4,0.2,0,3.1,117.7,96.2,69,43.2,25.1,7.2,19.3,24.1,22.1,6.7,6.9,9.8,8.8,7.2,179.5,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.8,0.148,10.2,31.5,10.3,0.324,0.3,1.7,1,0.9,0.7,0.8,0.8,0.8,0.2,0.3,0.4,0.5,0.1,0.2,2.9,108.9,88.9,63.2,42,28.8,15.5,19.3,12.9,19.1,6.5,3.9,4,5.9,5,166.4,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
211.9,0.148,10.2,31.5,10.2,0.324,0.4,1.6,1.1,1,0.7,0.6,1,0.8,0.3,0.3,0.4,0.3,0.3,0.1,3,125.2,92.5,65,54.3,36.6,30.8,19,18.8,14.4,15.3,11.8,10.1,8.8,7.2,187.9,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
212,0.149,10.2,31.6,10.2,0.322,0.3,1.6,1.1,1.1,0.8,0.8,1,0.8,0.3,0.5,0.3,0.5,0.2,0,3.1,126.2,101,73,54.2,42.2,31,34.7,27.6,18.5,8.4,12.5,10.6,6.2,4.9,199.8,l3dslV210.csv,Laptop,l3 dell vostro i5,V210,sl,13,4,2
229.6,0.227,19.3,52.1,17.6,0.37,0.5,2.3,0.7,0.4,0.9,1.5,0.8,0.1,0.4,0,0.3,0.4,0.7,0.1,3.5,107,84.7,57.3,30.8,25.8,20.1,20.1,15.5,5.2,3.5,6.5,5.2,1.6,4.9,157.3,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.6,0.227,19.3,52.1,17.6,0.37,0.5,1.8,1.1,1.1,0.6,0.7,0.7,0.8,0.4,0.4,0.5,0.7,0.1,0.2,3.1,105.5,82.2,53.2,41.3,27.8,26.3,21,13,14,10.5,8.4,3.1,4,5,158,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.5,0.223,19,51.3,17.3,0.369,0.3,1.8,1.1,1,0.8,0.6,1,0.8,0.2,0.2,0.3,0.3,0.3,0.1,3,109.2,86.9,54,33.5,31.8,32.6,29.5,20.8,12.9,12.9,16.6,16.3,7,3,167,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.2,0.247,21.8,56.7,19.4,0.384,0.5,2.3,0.7,0.6,1,1.7,1.3,0.3,0.5,0.1,0.4,0.4,0.5,0.3,3.7,108.4,90,59.2,37.2,26.5,25.8,33.3,27.3,18.5,8.8,11.8,18.1,14.5,12.6,171,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.2,0.247,21.8,56.7,19.4,0.384,0.2,1.6,1.1,1,0.8,0.7,0.9,0.9,0.2,0.3,0.4,0.5,0.2,0.3,3,113.2,89,53.2,32.7,28.8,26.3,29.8,18.6,8.8,8,13.9,10.6,7.5,3,167,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.3,0.226,19.7,52,17.6,0.378,0.1,1.6,1.1,0.9,0.8,0.8,0.9,0.7,0.3,0.1,0.6,0.4,0.3,0.1,2.9,69.9,42.3,46.1,27.6,17.8,17.1,16,12.6,7,9.9,10.3,7.4,2.5,2.7,104.5,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.3,0.226,19.7,52,17.6,0.378,0.2,1.5,1.3,1.1,1,0.8,0.9,0.9,0.2,0.4,0.4,0.6,0.4,0.3,3.2,107.5,94.2,59.3,31,19.6,27.6,29.8,17.8,9.9,12.5,6,2.6,2.2,4.9,164.1,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.4,0.209,17.4,47.9,16,0.363,0.3,1.8,1.1,0.8,0.8,0.7,0.9,0.7,0.4,0.2,0.5,0.3,0.2,0.2,3,104.5,88.4,60,32.5,17.1,23.3,26.1,22.6,19.6,9.5,2,7.7,10,6.2,161.6,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.5,0.23,19.6,52.9,17.8,0.369,0.3,1.7,1.3,0.9,0.9,0.7,0.7,0.7,0.3,0.3,0.6,0.6,0,0.1,3.1,106.7,84.5,48.7,28.5,22.3,32.8,28.1,20.1,7.7,7.2,10.6,14.1,9.9,5.5,158.4,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.5,0.23,19.6,52.9,17.8,0.369,0.5,1.7,1.3,1,0.7,0.7,0.9,0.6,0.4,0.3,0.4,0.3,0.3,0.1,3.1,105.7,79.4,51.2,28.3,20.3,20.5,17.6,13.5,4.9,5.5,4.7,6,4.7,0.7,149.6,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.5,0.228,19.6,52.4,17.6,0.373,0.4,2.2,0.7,0.7,1.3,1.8,1.3,0.1,0.5,0.1,0.4,0.3,0.7,0.3,3.9,113.4,90,56.3,44.7,36.7,33.1,27.8,23,16.8,11.5,10.1,7.5,4.2,3.5,174.8,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.5,0.228,19.6,52.4,17.6,0.373,0.3,1.7,1.3,0.9,0.9,0.9,0.6,0.5,0.4,0.2,0.6,0.4,0.2,0.1,3,114.2,85.4,54.7,40.8,33.8,29.3,25.6,22.3,19.8,19.1,22,14.9,13,9.9,173,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.7,0.247,21.5,56.7,19.2,0.378,0.5,2.2,0.7,0.5,1.1,1.7,1.1,0.1,0.2,0.1,0.2,0.3,0.6,0.1,3.7,109.5,83.9,53.6,42.3,36.1,30.8,24.1,18.5,17,21.3,17.1,12,13.5,11.5,168.5,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.7,0.259,26,59.5,22.3,0.436,0.2,1.6,1.1,1,0.8,0.8,0.8,0.6,0.3,0.2,0.4,0.3,0.3,0.2,2.9,109.7,88,60,39,21.8,25,20.8,21.6,12.8,13,11,7,4,4,165.8,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.7,0.259,26,59.5,22.3,0.436,0.4,1.7,1.3,1.1,0.7,0.8,0.9,0.7,0.4,0.4,0.3,0.5,0.2,0,3.2,112.9,67.9,29.8,12.6,21.1,3.6,5.2,4.7,10.5,10,8.8,10.4,5.7,10.5,139.5,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.6,0.258,26.6,59.2,23.3,0.448,0.4,1.8,1.3,1,1,0.8,0.8,0.9,0.2,0.2,0.5,0.6,0.2,0.3,3.2,102,75,49.5,31.3,23.3,30.1,25.6,18,13.1,15.1,14.9,9.3,6.4,6,150.8,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.6,0.258,26.6,59.2,23.3,0.448,0.3,1.6,1.3,1.1,1,0.8,0.9,0.8,0.2,0.4,0.4,0.7,0.4,0.2,3.2,64,50.1,46,27.5,12.5,8.4,15,16.3,18.1,17.8,13.3,12.4,9.8,8,106.5,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.5,0.25,25,57.3,21.9,0.435,0.3,1.9,1.3,1,0.9,0.7,0.8,0.5,0.4,0.2,0.4,0.2,0.2,0.1,3.1,69.2,36.2,20.6,15.9,12.6,6.9,7,7.2,9.4,5.9,8.8,9,5,1,86.2,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.6,0.241,23.2,55.4,20.9,0.418,0.5,1.8,1.3,1.1,0.7,0.6,0.9,0.5,0.4,0.3,0.4,0.3,0.2,0.1,3.1,104.7,77.5,48.6,24.6,26.5,32.5,25.8,21.6,12.4,14.1,7.9,9.8,10.5,8.5,160.8,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.6,0.241,23.2,55.4,20.9,0.418,0.2,1.8,1.1,1.1,0.8,0.7,0.8,0.6,0.4,0.4,0.3,0.4,0.1,0.1,3,108.7,71.5,41.3,33.2,22.8,15.9,7,11.4,14.9,6.2,8.5,3,2.1,2.2,145.3,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.6,0.246,23,56.7,20.9,0.404,0.2,1.8,1.1,1,0.7,0.6,1,0.8,0.4,0.2,0.4,0.2,0.3,0,3,91.2,67.2,54.2,29.5,18.8,21.1,23.5,17.6,7.2,7,7.5,7.2,7,1.5,136.5,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.6,0.246,23,56.7,20.9,0.404,0.4,1.9,1,0.8,0.8,0.7,0.9,0.7,0.4,0.2,0.5,0.3,0.2,0.2,3,109.2,80,54.1,43.8,35.8,27.6,19.3,9,11.8,7.5,7,7.7,10,10.5,162,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.7,0.238,21.1,54.8,19.3,0.385,0.3,1.8,1.3,1,0.9,0.7,0.9,0.9,0.2,0.2,0.5,0.5,0.2,0.3,3.2,104,80,53.1,35.5,25.1,23,23.3,18.3,13.6,11.6,15,8.6,7.5,4.7,155.3,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
229.7,0.239,20.9,55,19,0.379,0.3,1.9,1.1,1,0.6,0.7,0.9,0.9,0.2,0.1,0.6,0.7,0.1,0.1,3.2,107,80.7,55.2,35.7,24.1,25.1,20.1,20.3,11.8,11.3,7.2,5.2,4.4,2.2,157.1,l3donV230.csv,Laptop,l3 dell vostro i5,V230,on,13,3,2
199.6,0.161,10,32.2,10.7,0.311,0.4,1.8,1.3,1.1,0.6,0.4,0.7,0.7,0.1,0.2,0.4,0.7,0.2,0.2,3.1,114.9,96.2,78.7,55.5,34.6,23.1,17.3,14.3,14.9,7,11,2.9,2.2,9.1,185.8,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.6,0.165,10.3,33,10.9,0.311,0.4,2,1.1,1.1,0.7,0.4,0.8,0.7,0.2,0.1,0.6,0.4,0.1,0.1,3.2,113,94.5,70.5,43.8,32.7,27.1,29.8,22.8,16.3,18.6,10,12,8.8,8.4,181.3,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.6,0.165,10.3,33,10.9,0.311,0.5,1.9,1.5,1.1,0.6,0.3,0.7,0.6,0.2,0.2,0.6,0.7,0.2,0.2,3.2,115.2,97.9,68.9,47.1,41.1,23.1,21.8,15.5,12.9,11,11.5,5.7,7.2,2.7,182.5,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.5,0.171,10.8,34.2,11.3,0.315,0.4,1.9,1.6,1.3,0.5,0.4,0.6,0.7,0.1,0.2,0.6,0.6,0.2,0.1,3.3,108.7,88.2,57.1,37.2,24.6,25.3,23.1,17.8,12.8,4.5,0.2,1.3,3.3,1.6,163,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.7,0.159,9.8,31.7,10.4,0.31,0.1,2.3,0.7,0.5,1.1,1.3,0.8,0.3,0.1,0.1,0,0.3,0.6,0.2,3.2,113.5,97.5,76.2,45.2,29.8,16.8,24.5,21.8,27.5,17.3,9.1,6,5,7.5,183.9,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.6,0.172,11,34.4,11.4,0.319,0.5,1.9,1.3,1.1,0.4,0.3,0.8,0.9,0.1,0,0.7,0.8,0.2,0.1,3.2,107.7,92,65.7,42.2,31.6,15.4,20.1,17.1,19.8,17.5,18.1,8.6,6.4,2.7,171.1,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.6,0.147,8.9,29.4,9.6,0.303,0.1,2.6,0.7,0.7,1.1,1.1,0.7,0.5,0.4,0,0.3,0.2,0.4,0.3,3.5,111.2,98.2,71.2,55.6,55.1,32.6,29,17.6,21.6,16.3,22.1,10.9,7.2,6.2,192,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.5,0.172,11.1,34.4,11.4,0.322,0.3,2.6,0.9,0.6,1,1,0.6,0.2,0.3,0,0.2,0.1,0.6,0.3,3.3,116,100,75.2,47.7,37.3,27.6,23.6,18.6,16.1,8.4,8.5,5.2,3,4.2,187,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.4,0.152,9.3,30.4,9.9,0.305,0.3,2.5,0.8,0.4,0.8,1.1,1.1,0.2,0.3,0,0.3,0.3,0.4,0.3,3.3,116,103.9,79.2,55.7,30.1,16.8,17.6,7.2,14.9,6.7,11,6.2,1,3.7,163.3,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.2,0.17,10.7,33.8,11.1,0.316,0.2,2.3,0.6,0.6,1.3,1.1,0.7,0.3,0.2,0.2,0.2,0.3,0.6,0.3,3.3,117.9,94.9,75,53.6,34.5,21.3,14.5,10.8,8.8,14.6,15.1,13,6,3.2,184.8,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.2,0.151,9.3,30.1,9.9,0.309,0.4,2.6,0.9,0.6,1.1,1.1,0.9,0.2,0.2,0.1,0.2,0.4,0.6,0.2,3.6,107.5,95.5,66.7,57.8,50.8,32.7,31.3,19.1,21.1,15.4,19.5,17.1,7.2,10.1,187.3,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.2,0.151,9.3,30.1,9.9,0.309,0.3,2.6,0.6,0.3,0.9,1.1,0.5,0.3,0.3,0.2,0.3,0.3,0.4,0.1,3.2,114.4,102.7,80.4,56.5,36.6,23.1,26.3,19.1,22.3,9.1,14.4,9,5.5,4,192.9,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.3,0.169,10.9,33.7,11.2,0.323,0.3,2.2,0.8,0.5,1.1,1.1,0.6,0.3,0.4,0.1,0.3,0.2,0.4,0.2,3.2,117.7,99,75.2,57.3,48,36.2,23.3,9.5,8,15.6,12.8,8,8.4,7.2,193.8,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.3,0.144,8.9,28.8,9.4,0.306,0.3,2.3,0.9,0.7,1.1,1.3,0.9,0.3,0.3,0.1,0.3,0.4,0.5,0.2,3.5,119.9,92.2,61.6,43.6,18.6,28,25.3,29.1,19.3,12.5,6.5,5.7,6.7,11,178.9,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.3,0.161,10.1,32.2,10.6,0.313,0.3,2.2,0.7,0.4,0.8,1.1,0.9,0.1,0.3,0.1,0.2,0.3,0.7,0.3,3.2,112.7,88.2,61.5,41.7,32.6,17.5,13.3,6.5,8.3,8.9,10.5,3.6,1.6,3.3,167,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.2,0.147,9.2,29.3,9.6,0.315,0.4,2.5,0.6,0.6,1.1,1.1,1.1,0.4,0.2,0,0.4,0.6,0.7,0.4,3.6,113.2,96.2,67.7,44.7,31.8,21.3,16.3,13.3,15,11.4,11.9,10.4,3.5,7,177,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.1,0.165,10.4,32.9,10.8,0.316,0.6,1.9,1.1,1.1,0.6,0.4,0.7,0.7,0.2,0.2,0.5,0.6,0.2,0,3.1,118,93.2,68.4,50.7,36.2,15.5,18.8,26.6,14.9,16.3,8.4,4,6.4,15.6,182.8,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.1,0.143,8.6,28.5,9.3,0.3,0.5,1.9,1.3,1.3,0.5,0.3,0.6,0.6,0.1,0.3,0.6,0.6,0.1,0.2,3.2,119.4,100,73.5,58.6,50.3,29,24.8,20,26.3,13,18.8,9,3.7,4.7,197.1,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.1,0.17,10.8,33.8,11.1,0.319,0.3,2.5,0.8,0.5,0.9,1.1,1,0.2,0.2,0,0.3,0.3,0.5,0.3,3.3,103.7,88,64.2,42.7,24.6,19.6,20.6,16.8,14.6,16.3,14.1,7.5,5.5,5.2,164.5,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.1,0.17,10.8,33.8,11.1,0.319,0.5,1.8,1.5,1.3,0.6,0.4,0.9,0.7,0.3,0.2,0.5,0.4,0.3,0,3.2,107.7,89.5,68.7,45.1,35.7,19,21.5,12.3,18,10.6,10.9,9.8,2.7,3,171.4,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.2,0.157,9.7,31.4,10.2,0.309,0.4,1.6,1.3,1.1,0.8,0.4,0.8,0.6,0.3,0.2,0.5,0.5,0.1,0.2,3,107.2,90.5,62.3,44.7,31.8,20,16.5,14.9,11.3,6.2,6.5,8.3,0.6,5.7,166.9,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
199.2,0.161,10.2,32.1,10.6,0.318,0.5,1.8,1.8,1.1,0.8,0.4,0.8,0.7,0.1,0.1,0.7,0.8,0.1,0.3,3.5,112.4,95.5,68.7,40.8,24.8,26.6,19.3,17.8,1.5,18.5,14.1,13.9,1.3,5.4,202.6,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
198.8,0.154,9.5,30.7,10,0.309,0.5,2,1.3,1.1,0.6,0.5,0.8,0.7,0.2,0,0.6,0.6,0.1,0.1,3.2,114.7,94.2,73,48.6,32.5,18.3,17.1,14,16.8,16.6,15,11.6,5.2,3.1,180.6,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
198.3,0.164,10.3,32.5,10.8,0.315,0.4,1.8,1.3,1.1,0.5,0.4,0.6,0.6,0.2,0.3,0.4,0.6,0.2,0.2,3.1,114.7,98.5,74.4,59.3,35.2,30.3,27.3,23,15.4,14.4,8.3,8.5,5.5,10.5,190,l3conV200.csv,Laptop,l3 dell vostro i5,V200,on,13,3,2
230.3,0,0,0,0,1,0.5,2.2,0.8,0.5,0.9,1.1,1.1,0.3,0.3,0,0.2,0.2,0.6,0.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.2,0,0,0,0,1,0.5,1.8,1.1,1.1,0.5,0.2,0.8,0.5,0.3,0.2,0.6,0.4,0.2,0.1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.1,0,0,0,0,1,0.4,1.7,1.3,1.1,0.5,0.3,0.8,0.7,0.1,0.3,0.5,0.7,0.2,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.2,0,0,0,0,1,0.5,1.7,1.3,1.1,0.8,0.6,0.7,0.7,0.2,0,0.7,0.5,0.2,0.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.4,0,0,0,0,1,0.4,2.3,0.7,0.7,1.1,1.1,1.1,0.2,0.1,0.1,0.3,0.7,0.6,0.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.4,0,0,0,0,1,0.4,1.7,1.3,1.1,0.6,0.4,0.8,0.8,0,0.1,0.5,0.6,0.1,0.3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.5,0,0,0,0,1,0.4,2.3,0.7,0.4,1.1,1.1,0.5,0.3,0.3,0.1,0.4,0.1,0.3,0.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.6,0,0,0,0,1,0.5,1.6,1.6,1.1,0.8,0.5,0.8,0.8,0,0.2,0.5,0.6,0.3,0.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.6,0,0,0,0,1,0.4,1.7,1.6,1.3,0.6,0.4,0.6,0.7,0.1,0.2,0.5,0.6,0.2,0.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.6,0,0,0,0,1,0.5,1.6,1.6,1,0.7,0.2,0.9,0.7,0.2,0.1,0.5,0.4,0.2,0.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.5,0,0,0,0,1,0.3,2.1,0.7,0.6,1.3,1.1,1,0.2,0.2,0.1,0.2,0.6,0.5,0.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.5,0,0,0,0,1,0.4,2.3,0.7,0.4,1.1,1.1,0.7,0.3,0.2,0.2,0.3,0.3,0.7,0.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.4,0,0,0,0,1,0.4,2.2,0.8,0.4,1,1.1,0.7,0.2,0.3,0.2,0.4,0.1,0.3,0.1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.2,0,0,0,0,1,0.5,1.5,1.5,1.1,0.6,0.2,0.9,0.8,0.1,0,0.5,0.2,0.3,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.1,0,0,0,0,1,0.4,2.2,1,0.6,1.1,1.1,0.8,0.1,0.3,0.1,0.1,0.3,0.5,0.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230.1,0,0,0,0,1,0.5,2.3,0.7,0.4,0.9,1,0.7,0.3,0.4,0,0.2,0.1,0.6,0.4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230,0,0,0,0,1,0.4,2.2,0.9,0.5,1,1,0.6,0.1,0.3,0,0.2,0.1,0.5,0.3,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230,0,0,0,0,1,0.4,2.2,0.9,0.6,1.1,1.3,0.9,0.1,0.2,0.1,0.2,0.4,0.6,0.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
229.9,0,0,0,0,1,0.6,2.2,0.9,0.4,0.7,1.1,1,0,0.5,0,0.4,0.4,0.3,0.1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
230,0,0,0,0,1,0.4,2.2,0.9,0.4,1,1.1,1.1,0.2,0.1,0.1,0.1,0.3,0.5,0.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
229.9,0,0,0,0,1,0.5,1.6,1.1,1.1,0.7,0.6,0.6,0.7,0.1,0,0.5,0.5,0.1,0.1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
229.9,0,0,0,0,1,0.5,2.2,0.9,0.4,0.8,1.1,0.6,0.1,0.3,0.1,0.3,0.4,0.7,0.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l3cslV230.csv,Laptop,l3 dell vostro i5,V230,sl,13,4,2
